"","X","budget","popularity","production_countries","release_date","revenue","runtime","spoken_languages","vote_average","vote_classes","Comp_Universal","Comp_Paramount","Comp_Warner","Comp_20fox","Comp_Columbia","Comp_NewLine","Comp_Disney","Comp_VillageRoadshow","Comp_Miramax","Comp_Pixar","Comp_RelMedia","Comp_MGM","Comp_DreamWorks","Comp_Touchstone","Comp_CanalPlus","genere" 
"697",697,60000000,24153567,1,"19/12/2002",93354918,101,1,5.9,"5 a 6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy"
"698",698,60000000,41515702,1,"02/10/1998",171757863,83,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"699",699,70000000,26676487,1,"19/09/2009",171844840,113,1,5.3,"5 a 6",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy"
"700",700,60000000,16278022,1,"27/06/1990",157920733,107,1,5.9,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"701",701,60000000,18831023,1,"21/12/2005",129181830,94,1,5.7,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"702",702,61000000,113161483,1,"09/09/2015",311256926,132,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"703",703,60000000,28800112,1,"12/08/2010",204594016,133,1,5.8,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"705",705,58000000,41430245,1,"13/10/2010",71664962,111,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"706",706,55000000,23127561,1,"16/12/1999",100230832,163,1,6.8,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"707",707,60000000,12867352,1,"14/05/1998",186883563,170,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"708",708,65000000,44815022,1,"04/08/2004",217764291,120,1,7,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Thriller"
"709",709,60000000,37537093,1,"16/04/2002",165333180,92,1,5.3,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"710",710,60000000,1099991,1,"01/10/2004",74541707,115,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action"
"711",711,60000000,56868399,1,"20/12/2012",218340595,130,1,6.3,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"712",712,60000000,22991269,1,"28/07/1999",73648228,105,1,5.6,"5 a 6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Action"
"714",714,60000000,38820858,1,"08/09/2011",137551594,106,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"715",715,60000000,51146047,1,"05/02/2009",124596398,100,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"716",716,60000000,20501582,1,"11/06/2008",163403799,91,1,4.9,"0 a 5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"717",717,70000000,45299089,1,"23/04/2004",130293714,146,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"718",718,50000000,4280619,1,"09/03/2006",61112916,98,1,4.5,"0 a 5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy"
"719",719,60000000,28848842,1,"05/03/2004",170268750,101,1,5.6,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"720",720,60000000,22501041,1,"15/11/1996",129832389,89,1,5.5,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"721",721,66000000,47479755,1,"02/04/2004",99318987,122,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"722",722,70000000,10147321,1,"05/03/1998",56702901,115,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"723",723,60000000,39539045,1,"03/08/2012",107139399,90,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"724",724,60000000,19747459,1,"14/11/1997",159330280,124,1,6.1,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"725",725,60000000,29018826,1,"25/12/2003",96269812,119,1,5.9,"5 a 6",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Action"
"727",727,60000000,16493576,1,"19/12/2008",50877145,93,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"728",728,60000000,13080725,1,"13/07/1995",104324083,100,1,5.6,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"729",729,60000000,42538258,1,"15/01/2014",50549107,105,1,5.9,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"730",730,60000000,29876507,1,"24/12/2015",101134059,124,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"731",731,60000000,61849521,1,"02/03/2016",205754447,99,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"732",732,70000000,3744963,1,"12/11/1997",1.62e+08,109,1,5.9,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"733",733,61000000,37378081,1,"22/03/2007",95696996,124,1,6.9,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"734",734,60000000,30656345,1,"10/09/2014",108255770,97,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"735",735,75000000,15142701,1,"16/10/1998",46683377,104,1,6.3,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy"
"736",736,60000000,59547928,1,"06/02/2014",469160692,100,1,7.5,"7 a 8",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Animation"
"737",737,60000000,27615108,1,"12/07/2002",43061982,101,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Fantasy"
"738",738,60000000,29041198,1,"10/01/2013",105200903,113,1,6.2,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Crime"
"739",739,60000000,25293538,1,"18/06/2009",62357900,97,1,4.6,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy"
"740",740,60000000,2385119,1,"10/12/2009",122233971,134,1,7,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"741",741,60000000,21685719,1,"17/04/2009",87784194,127,1,6.7,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Action"
"742",742,78146652,13630049,1,"19/03/2009",6e+07,125,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thriller"
"743",743,65000000,680692,1,"11/02/1999",36850101,94,1,5.1,"5 a 6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy"
"744",744,60000000,15352807,1,"19/04/2006",77920346,108,1,5.8,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"745",745,70000000,23661071,1,"19/11/2009",104945765,91,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"746",746,60000000,21605533,1,"13/12/2002",67312826,117,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"747",747,60000000,22620125,1,"02/09/2003",119940815,100,1,5.8,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"748",748,80000000,24657931,1,"29/01/2010",74901339,117,1,6.2,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"749",749,60000000,12621769,1,"10/01/1997",33956608,110,1,5.8,"5 a 6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"750",750,60000000,2108952,1,"06/12/2002",55003135,96,1,5.7,"5 a 6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy"
"751",751,60000000,18380176,1,"11/09/2008",73174566,101,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"753",753,60000000,17299333,1,"24/04/2009",31720158,109,1,6.6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drama"
"754",754,80000000,16848899,1,"02/11/2000",39459427,126,1,6.3,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Comedy"
"755",755,60000000,21547446,1,"15/09/2000",47383689,122,1,7.4,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Drama"
"757",757,60000000,36689223,1,"27/04/2005",71073932,101,1,4.7,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"758",758,60000000,28350927,1,"05/05/2011",78309131,87,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"759",759,60000000,18815442,1,"02/07/2003",26288320,86,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"760",760,60000000,29787135,1,"15/08/1997",26673242,96,1,6.5,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"761",761,60000000,8927137,1,"22/02/2002",52322400,104,1,6.1,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"762",762,50000000,15213484,1,"15/09/2006",49111202,121,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"763",763,60000000,13155999,1,"22/09/2006",17800000,140,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"764",764,72000000,15433244,1,"19/10/2001",27642707,131,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action"
"765",765,90000000,5762037,1,"14/01/2000",14828081,91,1,4.9,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror"
"766",766,60000000,22736038,1,"13/02/2014",30800231,118,1,6,"6 a 7",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Drama"
"767",767,60000000,45514031,1,"21/08/2013",90565421,130,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"768",768,60000000,18676291,1,"08/07/2008",50650079,90,1,5,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"769",769,30000000,14376463,1,"27/06/2005",25473093,105,1,5.3,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Horror"
"771",771,60000000,27018886,1,"11/12/2008",57490374,106,1,6,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fantasy"
"772",772,60000000,1484856,1,"25/12/2008",39031337,103,1,4.7,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"773",773,60000000,52417529,1,"21/01/2015",30418560,106,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"776",776,68490000,472629,0,"22/01/2016",193677158,120,0,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"777",777,80000000,8923215,1,"12/08/2005",10166502,132,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"778",778,58000000,514569956,1,"09/02/2016",783112979,108,1,7.4,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"780",780,58800000,8753437,1,"11/12/2014",542307423,133,1,7.4,"7 a 8",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"War"
"781",781,58000000,45351617,1,"05/08/2015",158162788,103,1,6.2,"6 a 7",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Horror"
"782",782,58000000,1343573,1,"16/09/2005",102854431,95,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy"
"783",783,83000000,6248309,1,"28/04/2000",59468275,90,1,4.4,"0 a 5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"784",784,63000000,31294717,1,"24/05/1988",189015611,102,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"785",785,58000000,7739276,1,"24/03/2008",41299492,114,1,5.7,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"787",787,58000000,14403696,1,"17/12/2009",85280250,103,1,5.1,"5 a 6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Comedy"
"788",788,58000000,1551497,1,"07/06/2013",4.4e+07,119,1,6.1,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"789",789,60000000,2143764,1,"09/09/2010",300228084,97,1,5.8,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"790",790,58000000,1229603,1,"19/01/2012",50365377,125,1,5.9,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"791",791,57000000,338473,1,"17/10/1997",152944660,144,1,7.2,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"792",792,70000000,21723897,1,"14/06/2012",58058367,116,1,5.5,"5 a 6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Comedy"
"793",793,57000000,31791979,1,"31/05/1996",115267375,103,1,6.4,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"794",794,60000000,14113066,1,"12/11/2004",61347797,97,1,6,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Action"
"795",795,57000000,48622278,1,"10/12/2011",149217355,95,1,4.7,"0 a 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"796",796,57000000,9061866,1,"17/08/2001",62112895,131,1,5.5,"5 a 6",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Romance"
"797",797,56000000,354763,1,"04/03/2005",113006880,95,1,5.8,"5 a 6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action"
"798",798,56000000,23438398,1,"02/04/2004",57223890,86,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"799",799,55000000,138133331,1,"06/07/1994",677945399,142,1,8.2,"8 a 10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"800",800,60000000,47336034,1,"13/12/2007",361366633,92,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"801",801,55000000,2997224,1,"06/10/2000",330444045,108,1,6.6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy"
"802",802,55000000,47845589,1,"14/06/1995",346079773,81,1,6.7,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation"
"803",803,55000000,48507081,1,"13/12/1978",300218018,143,1,6.9,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"804",804,54000000,2028119,1,"26/06/1996",128769345,95,1,5.4,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"805",805,70000000,34576913,1,"10/02/2005",368100420,118,1,6.4,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy"
"807",807,55000000,36194802,1,"01/08/2003",231449203,103,1,6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"808",808,55000000,52786917,1,"10/10/2013",9.5e+07,134,1,7.6,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Action"
"809",809,55000000,3806168,1,"08/04/2010",152263880,97,1,5.9,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"810",810,50000000,19830132,1,"26/05/1995",287928194,100,1,6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"811",811,55000000,79922059,1,"24/09/2014",192330738,132,1,7.1,"7 a 8",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Action"
"812",812,55000000,19738215,1,"13/12/2002",154906693,105,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"813",813,53000000,20334629,1,"12/05/1995",157387195,116,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"814",814,55000000,80581367,1,"14/12/2006",307077295,117,1,7.7,"7 a 8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama"
"815",815,55000000,3205145,1,"22/09/2005",223387299,98,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Thriller"
"816",816,55000000,15064058,1,"09/12/1994",214015089,123,1,5.9,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"817",817,55000000,21272734,1,"10/04/1998",198685114,114,1,6.4,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"818",818,30000000,79754966,1,"10/10/2003",180949000,111,1,7.7,"7 a 8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Action"
"820",820,30000000,50622607,1,"16/04/2004",152159461,136,1,7.6,"7 a 8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Action"
"821",821,55000000,22787667,1,"22/12/1989",63408614,104,1,6.1,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"822",822,55000000,29498304,1,"30/07/1992",149022650,104,1,6.3,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"823",823,55000000,25400935,1,"26/05/2000",56932305,110,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action"
"824",824,55000000,17231675,1,"15/03/1996",121969216,133,1,5.8,"5 a 6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"825",825,55000000,32835777,1,"17/06/2011",187361754,94,1,5.7,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"826",826,55000000,17097041,1,"18/04/2008",127906624,104,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Adventure"
"827",827,55000000,14414937,1,"30/10/2013",1.1e+08,91,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Animation"
"828",828,50000000,45856409,1,"22/05/1992",159773545,114,1,6.2,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"829",829,55000000,7027139,1,"14/12/1996",141047179,134,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"830",830,55000000,32657488,1,"25/09/1998",41610884,122,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"831",831,50000000,1246525,1,"11/10/1996",7.5e+07,109,1,6.4,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"832",832,55000000,39882276,0,"27/11/2014",259207227,95,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy"
"833",833,68000000,39395881,1,"26/07/2012",68267862,98,1,5.3,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"834",834,55000000,8634954,1,"11/03/2003",34234008,94,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"836",836,55000000,8802525,1,"10/12/2003",33828318,118,1,5.1,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"838",838,60000000,23700759,0,"12/03/2012",118338361,88,1,6.4,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Animation"
"839",839,55000000,2750916,1,"30/01/2008",113020255,141,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"History"
"840",840,50000000,2058862,1,"02/08/1996",60209334,107,1,5.3,"5 a 6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Action"
"841",841,55000000,4366488,1,"15/08/1996",18626419,116,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"842",842,70000000,18927463,1,"08/12/2004",154648887,143,1,7,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"843",843,55000000,15274137,0,"09/09/2007",74237563,114,1,6.6,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama"
"844",844,62000000,29954302,1,"30/11/2005",52304001,93,1,5.4,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"845",845,56000000,4362535,1,"21/02/2003",12923936,214,1,6.1,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"846",846,55000000,4700024,1,"09/01/1997",11466088,100,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action"
"848",848,50000000,14808304,1,"20/03/2014",80383290,112,1,6.2,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy"
"849",849,57000000,927875,0,"23/07/2004",28283637,95,1,4.2,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Action"
"850",850,55000000,22863516,1,"23/11/2010",89519773,119,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"852",852,2000000,23962109,1,"13/06/1962",9250000,153,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"853",853,55000000,12669778,1,"04/01/2002",6416302,96,1,5.3,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"854",854,54000000,67169587,1,"22/03/2002",155010032,117,1,6.2,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Action"
"855",855,55000000,41472404,1,"18/12/2008",168167691,123,1,7.5,"7 a 8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama"
"856",856,55000000,22503935,1,"31/01/2013",9489829,92,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"857",857,54000000,59194915,1,"24/12/1990",136766062,162,1,7.1,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"858",858,57000000,22894898,1,"06/10/2005",52034889,123,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"859",859,54000000,18600367,1,"14/07/2006",130431368,108,1,5.4,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"860",860,54000000,30515175,1,"04/12/1980",190458706,127,1,6.5,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"861",861,54000000,9053456,1,"01/08/2003",7266209,121,1,3.5,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"862",862,55000000,7768223,1,"10/09/2006",9450897,125,1,5.7,"5 a 6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Thriller"
"863",863,46000000,19643365,1,"15/06/2000",107196498,99,1,5.5,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"864",864,53000000,45565918,1,"20/11/1997",139804348,94,1,7.4,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"865",865,52500000,57374341,1,"09/03/2001",179213434,127,1,7.4,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"866",866,75000000,841856,1,"30/10/2001",54249294,89,1,5.4,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"867",867,53000000,46049902,1,"04/09/2015",98837872,122,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"868",868,90000000,239366,1,"18/10/2006",65900249,132,1,6.7,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Action"
"869",869,53000000,49593978,1,"15/10/2009",126690726,109,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"870",870,67000000,16637642,1,"06/04/2007",25037897,191,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"872",872,52000000,73944049,1,"25/12/2002",352114312,141,1,7.7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"873",873,40000000,38306954,1,"19/12/2012",132820716,157,1,6.7,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thriller"
"874",874,52000000,26251217,1,"01/06/2006",204999686,106,1,5.6,"5 a 6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"875",875,52000000,30780599,1,"03/07/2008",609841637,108,1,6.4,"6 a 7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy"
"876",876,52000000,2541929,1,"10/02/2010",216485654,125,1,5.7,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy"
"877",877,50000000,1598212,1,"05/08/2005",110803676,104,1,5.1,"5 a 6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Adventure"
"878",878,52000000,40072583,1,"25/12/1998",98126565,170,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"879",879,52000000,32015477,1,"05/08/2011",75450437,112,1,5.9,"5 a 6",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy"
"880",880,82000000,24444186,1,"22/12/1999",47434430,118,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"881",881,52000000,4006688,1,"22/11/1995",116112375,178,1,7.8,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"882",882,52000000,27916284,0,"05/02/2010",52826594,92,1,6.1,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Action"
"884",884,51000000,39001682,1,"22/06/2000",149270999,116,1,6.1,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"885",885,51000000,10430832,1,"04/08/2006",72779000,90,1,5.3,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"887",887,50000000,94815867,1,"15/03/2009",709827462,130,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"888",888,60000000,67298732,1,"16/05/2001",484409218,90,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Animation"
"889",889,50200000,2660772,1,"03/03/2011",127869379,106,1,6.5,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"890",890,48000000,28803729,1,"14/06/1991",390493908,143,1,6.6,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"891",891,50000000,27039636,1,"06/12/1996",273552592,139,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"892",892,50000000,6887691,1,"29/06/2012",549368315,106,1,6.3,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
